ICAO,Altitude,PosX,PosY
838C85,24425,89.24126,91.0849
8D8284,25600,-5.29429,178.45519
828487,27200,267.7208,103.01056
878180,24825,269.22844,90.37354
7D8D78,24775,90.76588,-100.18982
7E7F84,27600,87.7208,-80.51056
858181,24400,87.75298,-91.01624
7F8A80,24400,-87.75055,88.97827
8B8281,25600,2.26474,1.50829
82818C,26400,267.77632,101.59332
808289,25200,92.32338,88.27789
8C8281,25975,264.74146,91.80725
808292,24800,92.34073,94.56757
7C867F,23600,267.7002,88.26141
77807D,21600,266.24117,-99.49219
817C80,26025,6.81189,1.57933
868182,24425,-0.77032,178.44464
7F937C,23975,2.29116,175.30287
7D7D80,24000,267.67094,88.25317
7E857F,24800,92.28255,91.06842
858182,24800,269.24716,88.28339
808B7F,24000,182.24349,89.64569
7F847D,23200,267.74702,-88.92609
78827F,24800,96.79002,84.01794
7B8081,24000,-89.25288,88.24493
787E81,24400,6.74707,1.53134
7E7F7F,24775,-6.86743,169.13182
80857E,25200,266.20157,89.64294
7B8A7F,24400,176.20624,-91.05469
82897F,24375,182.27915,-89.64844
7F7D7F,24375,182.29111,89.64294
807F7F,24800,90.74707,90.35156
7D8480,24800,182.27628,-84.7348
73827E,24775,267.70288,-90.35156
847E80,24375,182.29111,89.64844
7A857D,24400,-2.32072,4.55208
777F7F,24375,84.65804,157.5872
838181,24375,-0.75978,-178.45434
847F81,24400,182.24707,-89.65393
897F80,24400,3.82906,10.74347
818282,24375,0.7656,-1.54566
77847F,24775,-86.25902,-151.28723
7C7F7F,24775,180.75973,-91.05194
838280,24800,89.22958,87.53632
7D837F,25200,185.3421,88.23395
7F7E8D,25600,90.74117,-88.94806
7E7D80,24400,90.74702,-89.65118
7E8381,23600,182.24359,-88.25317
77827F,22775,6.77787,-175.44801
829381,23575,87.61937,-91.06567
768781,24800,266.1775,-86.80573
808783,25600,177.70884,-83.29285
7F7F89,24800,269.29399,97.40204
808387,26800,5.31208,13.83775
807D88,25950,180.77742,-91.05469
7C827F,24000,177.73535,-89.60175
818289,24400,92.32324,-85.42694
8C7E81,24800,77.04293,7.59109
7C8380,24375,87.73849,-80.51056
7F7F8C,25575,14.50614,175.31819
77847D,22400,0.7061,-1.58179
7F7F7A,23200,179.24618,88.93707
788581,24375,93.7685,-96.71539
7D8A80,25600,90.75973,98.10242
7F808B,25600,-87.72085,88.25043
778A78,24400,188.25298,100.89294
787E7F,24800,-86.15923,31.29822
817E7C,21575,-2.34087,-1.5791
7C8280,24400,92.29111,-86.09161
888F80,26400,177.76265,88.94257
8F8082,25600,0.78804,178.46857
72827F,24800,-83.23499,-14.58435
8A8081,25200,90.7777,87.57202
828782,24000,0.74181,172.24739
888383,23600,98.30953,-97.38556
838384,27175,-86.20633,-30.1181
808081,24375,0.81918,-175.30235
837F7E,24775,-2.28516,-10.86823
7D8280,24375,-89.24055,91.05743
7B847E,24775,176.18346,90.35156
798382,23175,183.74485,-88.24493
7F8480,24775,182.28516,90.35156
797F80,24375,182.29107,-89.64844
7B8280,24800,90.75293,89.64569
827E81,24775,-2.29111,172.25947
827D7F,25200,96.82315,-89.64569
83887F,24400,-89.24712,-89.65118
81847F,24800,2.25288,-178.45675
7F7F7F,23600,-0.76469,178.48053
788C80,24800,-89.24712,-88.94806
7E8080,23175,189.88825,89.64844
837F7F,24375,-0.76574,-178.45429
807E7F,24400,180.75293,-91.05743
828B83,24400,-89.25298,-89.65118
837E7F,24375,182.29107,-90.35431
7D8A81,24800,90.74117,89.64569
817E80,24375,180.75969,-90.35156
838386,23975,96.86138,-91.05194
7F817E,24400,-3.75302,-1.51933
7E897F,24800,95.30008,-80.47211
8D8D8D,25200,180.77074,-86.83319
8D8182,25200,269.27637,-90.30487
818288,26800,183.82245,-77.69806
7E8380,24400,-89.23431,-85.38849
7F8D80,26000,176.24337,92.46918
8E8383,24000,-0.72913,4.65443
818180,24400,-87.7148,87.57202
738379,25175,182.2434,-100.19531
7D8B80,25225,0.74707,4.66612
808282,24400,182.29417,93.88367
7E8B7D,24400,-83.19788,160.38446
79897F,24400,-0.76569,1.5585
878A7F,27200,-86.20605,-28.47839
7F818C,26000,2.28804,178.6592
828781,24400,182.27915,-90.31311
807F7E,24400,267.70902,-88.94257
8C8080,26400,179.27065,91.8045
898383,25225,182.27664,-89.64844
7E8279,24000,93.81049,90.37079
7A7F7E,24400,5.2706,10.64997
7E807B,23625,269.2473,89.64294
828485,27600,86.25511,-135.17715
8B867F,24375,182.36262,-76.2973
78817D,24800,92.23758,-103.00507
8A8485,24375,-0.75377,7.76468
84857E,24400,176.25293,90.35156
78827D,24775,90.75973,-90.35431
818680,23575,179.16257,-89.65118
7F8380,24800,182.25288,-91.06018
808280,24775,90.72966,-93.86444
7D948C,25575,180.76555,-84.02618
878081,24775,260.12411,-95.97382
7E897D,24800,2.24139,-172.40267
807F88,24400,89.27623,-88.24493
7E7F83,23600,93.74707,-89.63196
7D8B7E,24775,180.75969,-91.7688
7C847D,24375,179.22248,85.45441
79847F,25200,180.75382,89.63745
7D8187,25200,86.24702,-148.2486
7A7F82,23600,84.62233,157.40936
7D837C,24800,2.28236,178.44478
808884,25200,0.74707,-7.6686
7D7D7E,24775,-89.2642,-91.07117
78807F,24400,86.24707,150.1181
7F7C80,24375,90.74782,-82.63641
838481,27975,96.84059,88.28339
748A7D,24775,3.73936,-172.3565
7D7A80,22000,6.8078,4.5401
8D8081,27575,176.22554,90.3653
80818F,24400,89.33561,93.88916
728180,20400,87.69687,-99.47021
7D8880,24825,267.74702,-89.64844
808580,24375,176.18942,90.34607
838C7E,24800,-86.17067,-29.41406
7E7E80,27200,-0.73535,7.75234
82808A,27200,-0.7354,-172.15241
7E827E,24000,267.71494,-86.09161
7D8780,25600,90.77165,-83.28461
7D8581,24400,180.7533,89.65668
80907F,25600,-3.74466,175.37537
818480,24000,179.2354,88.98651
7E7C81,27600,93.75293,100.19806
81867E,24000,258.7532,-96.67419
76827D,22800,2.22557,175.32679
79857D,22425,176.224,88.25043
818A7E,25200,269.30013,-88.93982
7E7E82,26800,-89.2283,98.10242
81828B,26400,86.21921,-129.54803
868884,24800,90.77761,89.68964
848580,25200,90.74739,-93.15308
82807F,23600,92.27938,85.45715
798A77,24000,267.60759,-91.75781
8F8282,25600,269.28804,88.94806
7E9279,24000,-87.73249,82.61719
7B877E,24800,-0.76569,-4.57562
7A827E,25600,-5.3003,169.1439
7F887D,24400,174.69434,86.13007
808B80,24775,180.76578,91.0849
7B877F,24800,89.25893,93.19153
82867F,24800,92.30571,91.05469
848083,24800,90.77165,88.97278
808780,24800,0.78813,178.50446
838982,24800,264.75293,90.35156
7D887E,24375,182.29721,89.66217
80837B,25200,176.30576,96.69617
7A887E,24775,174.68783,88.24768
7E8281,25600,90.7354,84.02893
7D8282,24800,-0.7646,-178.44492
7D8382,26375,2.29712,178.44226
7D8183,24775,90.80731,-85.42694
79887E,24775,-3.80467,-175.43556
788081,25150,-87.71489,86.83594
7B847C,24800,182.25288,90.35156
7C7D80,24400,-87.74707,89.64844
828488,24400,-87.74121,90.35156
7C7E81,24800,90.75288,-88.94806
7B7F80,24375,90.7656,-89.64569
758580,24775,90.7716,-90.35431
77807F,24375,-0.76569,4.66114
798980,24400,2.24707,178.44478
7F7D7F,24400,182.24707,90.34607
817E7C,21975,-2.29116,-1.55774
7C7C7F,24400,180.75874,-89.64844
7D857D,24400,-2.25298,-1.51951
8C7F84,24400,-87.75298,88.94531
8C7E81,24400,180.75293,89.64844
7E8180,24800,180.75288,-89.64569
807F7E,24800,90.74707,-90.35156
888682,24400,-89.24126,-88.94806
7F7F7F,24375,-0.75973,1.56996
72867F,24000,86.2667,-40.60822
7F7C7D,20375,0.71784,-175.33872
727E7F,24375,176.19533,-90.35156
75817D,26000,11.31184,-175.35084
7E7F7E,24750,84.70552,22.05986
7F7F7E,24775,182.2791,98.04474
718B7B,26775,92.28223,88.94257
6D7F80,21225,261.7061,91.75232
828680,27600,182.32933,-87.55005
807D7E,24375,176.18942,-91.05743
73817E,24800,186.74707,-90.35706
848080,24375,83.12661,-162.07196
827E80,24775,-5.2408,178.49071
7B7E7F,24375,90.75969,90.34882
788881,24400,2.24702,178.46857
817F7F,24375,180.75969,-88.95081
7B827F,24400,180.75288,-90.35431
7D817F,24400,-89.24121,-89.65118
7D8481,23200,267.67685,-89.64844
81847E,24800,-89.25861,89.64569
7D8780,24400,-6.80553,172.35496
827C80,24400,180.74121,88.93982
757E82,24375,90.76564,89.64569
887F7E,24775,-6.86143,178.45429
7C837E,23975,90.78939,-87.53906
7C827F,24375,267.71484,89.64844
818983,24800,267.75874,91.74957
837D80,24775,-2.27333,-1.54576
71897A,24000,264.72949,89.64844
708182,24375,90.76574,-89.6402
818D8D,25200,90.74707,90.35156
7C8280,24800,0.75288,-1.50759
718381,24400,-3.74707,4.60602
7D8380,24400,90.74702,90.34882
7F8B7E,25575,93.86412,-90.34607
7E7D84,28375,-6.75288,172.36683
887B80,24400,182.24702,-90.35431
7B8080,24775,90.75969,-90.35156
6E8480,25175,95.33005,88.94531
6F8282,24425,-83.24103,165.9938
7B7F81,24400,90.75288,-89.65118
7D8280,24800,-89.24707,89.65118
817E7D,22375,267.75279,88.95081
778B7E,24400,-87.75293,-89.64569
8D7E81,24775,185.27632,82.61444
807D81,24400,0.74121,-4.5941
828081,24400,90.78799,-87.53357
80857E,24800,-87.74707,90.35156
81837F,24800,267.74139,-88.91785
818A83,24775,179.22844,-89.6347
818282,23200,-5.30566,172.29546
7C8282,24800,182.24707,89.64294
7C8085,24800,90.7717,-84.69086
7D828B,26000,-87.71782,98.07495
7C7F7F,24000,89.25311,88.26416
7C8380,24000,-89.2587,88.97827
79857F,23600,86.2002,30.12268
7B807F,22400,269.22234,-89.64844
848785,24000,-6.81738,-178.48077
838D80,24375,174.69984,95.99854
80827F,26000,-5.28815,-178.44221
80808B,25175,90.75354,-88.26416
728C7D,24000,0.71214,-178.48053
7D827C,23200,179.24707,90.39551
798B7F,24825,6.74712,-175.36959
7F8080,24400,-86.2234,-28.7027
918683,26375,84.74737,22.58789
7F8E7E,24800,188.33923,89.66766
7E8080,22800,183.74721,-96.66046
808582,25600,0.77165,-7.61873
84817C,25600,182.35245,-79.81842
7B817F,22800,0.72954,175.39431
728180,21200,-3.7998,10.71954
7E8380,24800,-89.22322,94.60327
849286,24800,180.74117,97.40204
878784,24800,180.77761,89.68689
808289,26000,-87.69101,-80.49408
898686,24800,-3.78079,178.45495
858180,24825,269.23549,89.65942
7F8081,25625,96.74712,-85.41321
7A837C,23600,185.25293,88.28064
80807D,24825,0.75302,-1.51956
809080,24775,266.20143,-83.99323
878583,24800,87.73267,-90.31036
808180,24400,86.18365,-44.1156
7F7F89,25200,269.27006,101.6098
898384,24825,180.77074,-90.35156
758085,27175,183.78804,93.86169
7D8F7F,24800,183.72739,-92.46643
8C8083,27175,2.33283,-175.41183
808388,24000,-0.75391,-166.113
7D8781,23200,186.75417,90.34058
8B7E7D,24400,89.27664,-91.73035
738283,24800,266.26074,104.37836
7C7C82,26375,179.37607,-88.89313
868289,22825,174.74698,91.74683
78897D,20400,266.17049,92.44171
7A8082,24775,-0.75978,175.33877
738281,24400,186.73531,-90.35431
808080,23600,-89.25819,-89.65118
79887E,24800,-89.25879,88.94531
7F7D78,21575,-87.74716,88.94257
717E80,24400,96.74712,89.64844
788182,24375,-2.29116,178.43009
7B7B7F,24400,180.74121,-90.35706
778180,24400,0.74707,1.5075
777F82,22400,261.659,-88.9563
7E8281,23975,90.72989,-90.35431
82867E,24800,-2.24707,7.62116
8D8483,24000,0.76497,1.56713
83807F,24000,269.2345,86.16028
7A807E,21600,182.24126,82.61719
7E817A,24000,0.75997,-178.4416
808D80,26025,-89.18816,91.76331
808087,26800,174.67596,95.28717
8E8282,25600,269.28804,-90.34882
828287,26800,180.75969,-88.94531
7A817D,21600,188.29151,85.42969
7D837F,24000,179.23563,90.35706
7D8C80,25225,182.25298,94.59503
808283,24800,177.78827,-80.46112
918787,24400,-87.7467,92.46918
76837F,22000,-89.28794,86.84418
807C7E,24025,90.74712,93.19702
818982,26800,-6.74707,10.85109
8B8081,26025,-86.21178,-149.41498
80818E,28400,89.28202,89.64844
7F817A,24425,-2.25874,-1.51895
828E7F,26800,86.20138,44.47128
7F808A,25200,177.74117,-84.0152
8C8282,24400,0.77087,-178.42034
7F8180,23600,-0.7717,-1.52123
7A877E,25200,183.78097,-100.18158
7E807D,24400,182.29121,92.50488
8C8283,25200,177.78813,89.69238
828387,26800,266.20129,-78.39569
7C887E,24000,0.69419,178.43042
74817E,21600,-84.77051,160.52454
7F8D7D,24400,185.27642,-91.03546
7F807C,24400,266.18937,-89.64844
7E8680,24800,0.74707,1.51947
808181,24400,-0.72345,4.64233
8A8081,25200,267.7646,89.66492
80818C,26800,87.74117,-85.43243
7B827A,23600,179.24707,-91.70563
7A8B7F,24025,-84.74666,18.21368
818090,25200,-86.19438,-146.83594
7F8D80,24425,261.71223,-95.96558
80837E,23200,-86.237,44.11835
6D846E,23975,93.72716,84.71558
8E8182,24800,-2.21169,-7.5734
81827E,26800,180.83133,91.75507
72817D,25175,188.3153,-98.79181
838487,28000,185.32338,90.35156
8C8680,24400,0.84073,-178.38529
7D877E,24000,186.80775,-89.64844
808383,24375,267.75083,-81.16974
8F8585,24400,0.77202,-172.22315
76817F,22000,179.21777,-97.38007
7D817C,23625,177.74144,-89.65118
7A927E,24775,182.28516,93.90564
828484,27600,86.26102,135.17578
78807E,22400,89.22954,84.03168
74837C,22800,263.1709,89.64294
8B8080,26000,180.77756,89.66492
7A817E,24800,-87.75041,-101.59058
7E827E,24425,267.75893,89.6402
8C8181,25600,-89.22359,-89.599
818189,26400,183.83441,103.00781
74817F,21600,176.22363,83.31207
7D8881,25600,-6.86739,-10.74633
818584,24400,90.80594,91.06567
818486,26800,-0.75377,178.63623
7D8A7B,24800,89.22968,-98.06396
6F817C,22775,-80.15928,-170.19684
82857E,25600,177.79245,-89.64844
7E7E7D,24400,87.66145,-98.0777
778B74,23575,90.76569,84.72931
738F7A,24400,180.7354,-91.01349
819081,24775,180.78962,-83.29285
849185,25175,-87.7148,88.98376
827F80,24775,90.76564,89.64294
837E7E,24400,-3.75293,1.51947
7E8081,24375,-89.25838,89.65393
817E7E,23575,3.78651,-178.44212
838584,24800,92.25874,-90.35156
867A7F,23625,266.29976,89.70886
7A937C,28400,-9.75856,178.61139
748381,26400,86.27275,-47.95944
848E7D,28775,84.77163,-22.75818
6B857E,23625,0.7062,-1.55807
7A867E,24800,90.75288,-90.35431
777F81,24400,186.75288,-89.64844
847F7F,24375,0.75959,-1.55783
7D8182,23200,182.20015,89.65118
7C807E,24800,0.74702,-178.46866
7F8280,24400,90.75293,88.94257
817F7F,24400,-87.74121,-90.35706
7E8980,23975,-84.71195,22.23564
807D7E,24800,182.25293,88.94257
83827F,24375,-0.75978,-1.55779
767F7F,24400,2.24707,16.79754
817E80,23175,87.73521,-91.05194
837F7E,24800,180.74707,89.64294
817D7E,24800,2.25288,-178.48058
807E7F,21575,90.73594,91.04919
7E7E7F,24400,90.74702,-91.76331
83857E,24400,0.74702,4.57031
80837A,23600,-89.25298,-90.34882
7B897D,25575,0.78948,-178.43009
7D867F,24400,-5.28214,-16.89255
817F80,24000,-89.24027,-92.44446
7E8181,24800,176.16559,84.02618
808180,24000,269.25298,-91.04095
7E877F,24775,90.74167,88.92883
7E8381,26000,3.7765,178.46862
858483,24800,92.24707,-89.64844
7D897D,24400,90.75298,88.25592
7E8081,24400,2.28218,-172.28355
77817E,24375,-84.68852,163.75781
7A887C,24775,-0.7717,178.44217
7C7E80,24375,90.75969,-89.65118
787D7F,24375,264.73545,-86.13007
7F8081,22775,90.71188,-89.64844
807E82,24400,-89.25298,-89.65118
7D7F7F,24375,180.75973,89.64569
7F7F7E,24775,5.31734,-4.5584
878682,24400,180.75288,89.64844
817E7F,24775,92.25279,-91.05194
7D7E7F,24400,180.74702,91.05469
85877E,24775,90.76564,-89.64844
818080,24375,-2.29121,178.45429
77847C,24400,0.74702,-172.39076
817E81,22775,92.26714,-91.75507
838982,24375,180.74758,-97.38556
827C7F,23975,-86.24905,-45.17853
7F7E7E,24375,90.75969,-89.64844
7F807E,23975,98.38671,91.05743
807E80,24400,180.74702,90.34882
898385,24800,180.7527,-84.74854
818380,24375,90.78943,99.48395
838980,26775,93.77051,91.73584
7A8282,24400,182.24707,-91.02448
7E8184,24800,-0.74126,169.24457
82907F,24400,-2.25266,1.53134
797F80,24400,182.31734,95.28168
7E8583,26000,176.18942,98.79181
818182,24400,0.74707,-7.65649
7F8282,24800,-2.27042,-178.50437
828185,24800,84.75279,162.06921
7F8183,24400,0.75284,178.5161
7E8282,24775,-87.72085,85.42969
7E7D80,24375,180.75973,89.64294
818281,24375,90.75973,90.34882
828685,23575,-84.72954,-22.76367
7A7F80,23200,180.7419,88.26141
7F8380,24000,92.23176,85.45166
7B7E7E,22800,267.73531,-93.15857
818180,24800,89.21205,81.9223
848981,25175,-86.20138,-43.06503
7E8087,25175,0.75377,-7.7285
7B867E,24400,266.18843,-100.20081
80807E,24400,269.24716,86.15204
7F837F,23600,90.73585,89.66766
82807F,26000,93.78813,-88.25867
868382,23975,5.28829,178.44217
817C88,25975,-0.72958,175.41777
7B8B7E,26400,2.28813,-178.49255
7E8189,26000,-0.75883,166.26523
818683,24375,96.8672,-83.33954
7C8380,23575,90.69409,-89.65668
788A76,23975,174.66404,-89.62097
76847C,24800,5.25316,1.49563
7D8082,22800,266.20596,-90.38727
7F847E,24375,90.76564,-89.65118
7F887E,24800,92.24121,89.64569
7E8080,25175,264.71157,-88.22845
78827F,24800,182.23535,84.02069
838082,24000,89.24698,-91.76056
818185,24775,-0.73544,7.64499
81847F,25200,86.20748,-44.82697
807E80,24375,180.75969,90.35431
7E807F,24400,182.24126,-90.35431
817E80,24375,-2.2852,-1.56996
7E817B,24000,-2.24698,-178.456
808581,24775,182.27319,95.3009
7E837C,22375,182.27915,-88.2312
757F7E,25200,269.15093,84.01794
839380,24800,92.27952,86.13281
7A807F,22000,179.22954,84.03442
73837C,22800,92.20765,-88.94531
798882,24400,86.18383,134.82559
808C80,24400,-87.7506,-91.03821
79817E,22800,183.72129,84.01794
7B837C,22800,-3.79866,169.10829
82807D,24400,-89.22821,-88.20923
81808B,26400,92.27319,92.46094
847D7E,24825,-87.75256,-93.85345
737F7F,22000,-89.36426,84.02344
7F807A,24400,-2.29125,-175.33843
7F867F,24800,5.36016,-166.02847
828386,26800,93.82841,-78.39294
7C877E,24000,173.18848,89.66492
7D8380,24400,-89.23985,92.50214
89817F,26000,-81.74094,-168.70331
817F8F,24800,92.32324,95.97382
80887F,24000,3.78675,-4.66085
7B807F,22800,263.15923,-95.27893
808280,24800,179.23526,-87.51434
80837D,25200,2.28831,178.48053
868A80,27200,3.8351,175.48932
80808C,27600,-0.72994,-162.96144
7A827D,24800,180.71216,-96.67969
6A7F85,24750,176.25464,-88.96729
829683,29575,-89.20456,89.65393
739E75,28000,96.75298,-88.98926
807D82,23225,90.72359,-94.51538
7E7E82,24800,-89.25293,89.64294
807D7F,24800,90.74702,-91.05743
837E80,24400,90.74702,-90.35431
857E7F,24775,180.68253,-93.86993
80817F,24375,84.66395,22.5872
807F81,24375,180.75973,90.34882
7F827E,24000,-0.77623,-178.49259
828786,25200,267.71791,-90.35706
84807F,24400,0.71206,178.41787
7F808C,25600,86.24117,-29.64844
828481,24400,176.25288,-91.06018
788780,24775,267.74478,-88.22296
7B7E7F,22400,90.72935,-94.57581
7E837E,23600,267.75293,-91.72211
7E8881,24800,92.2792,91.78802
7E8082,24800,180.75983,91.09589
81867F,24800,90.7838,-89.64844
838B80,25200,0.75983,175.39952
7F7E81,22775,-87.79831,-95.27344
83817F,22400,2.21777,-175.41796
838482,24000,176.22945,-90.33508
7E887F,24400,0.75377,-1.54566
818386,26000,185.33591,-90.34882
7C887C,24800,-89.2587,-82.61719
7C8080,24400,264.72358,94.58405
808685,26775,2.29107,-178.49127
7D807E,22375,0.67085,178.43268
878880,24800,-2.23535,166.2656
081808,2099.7376,12.15884,-0.09213
7F8882,24000,-5.2998,1.53138
778080,24400,87.76251,-84.01794
818882,25575,2.29107,-166.08951
848A7F,24375,267.76843,-84.02069
7F827F,26375,84.71167,-22.41623
7F8881,23600,-83.22199,160.24274
7F8080,24000,89.2223,-89.64294
7F8385,26775,269.26987,89.64844
748578,24775,90.75992,87.57477
7D7F80,24775,180.75973,90.35156
7F7E7F,24800,0.74702,-1.54335
7D8080,24400,0.74702,178.49245
7F7D80,24375,182.28516,90.34882
7E7F7C,24400,-2.28506,178.50373
7F8680,25625,95.28836,91.75781
7C837E,23600,-6.7998,178.46899
77807F,21600,182.24121,81.21094
7F8E80,26000,174.71795,-88.23395
8F8283,25600,177.79976,-91.05743
828387,26800,180.74702,89.64844
74807E,22400,0.71202,-178.50292
848782,27200,87.75288,-81.19995
8A807F,25625,89.26479,-88.93707
807F8C,28400,183.79395,-87.54456
8C8083,25200,87.77042,-90.34607
808388,26800,-0.76469,-172.34318
837D7F,24400,90.74186,-88.92059
778778,24000,182.19587,78.39844
7D817C,24400,87.71498,92.4939
898483,25200,-0.72363,1.52016
848387,26800,177.7148,-79.10156
7D8A7F,25225,-86.22331,30.35339
7F8382,25600,180.7717,89.6402
81827F,26000,269.32388,-81.19995
8C8482,24375,174.74141,96.67419
84827E,24400,-89.24604,-91.04645
7E897E,24000,180.70019,88.96454
75827E,22400,264.64751,84.72656
6E8278,23575,-87.80422,90.33783
81847E,25200,84.71185,22.76367
868180,24825,177.70912,88.24493
78817F,22800,180.71802,87.5473
7E7E7F,24375,90.75969,89.64569
838080,24375,-0.76574,-1.54571
6B8D80,24425,92.18852,-81.8866
7F7A99,24800,-9.81116,175.50901
827E7B,22750,174.77037,100.15411
7D7D8D,28375,180.75377,-74.2099
817C80,24025,-83.20398,-161.64459
7C957E,26000,6.76586,-178.51566
7D7B80,25575,5.34064,1.54363
898782,24000,189.80539,-107.25952
